ExonID	GeneID	geneSymbol	chr	strand	X1stExonStart_0base	X1stExonEnd	X2ndExonStart_0base	X2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IncFormLen	SkipFormLen	AStype	TargetExon
SE_152463	ENSG00000163848	ZNF148	chr3	-	125033780	125033897	NA	NA	125032151	125032500	125042152	125042288	IncFormLen	SkipFormLen	SE	-chr3:125033780-125033897
SE_152487	ENSG00000100889	PCK2	chr14	+	24563974	24564054	NA	NA	24563358	24563463	24566100	24566346	IncFormLen	SkipFormLen	SE	+chr14:24563974-24564054
SE_152489	ENSG00000100889	PCK2	chr14	+	24563974	24564054	NA	NA	24563489	24563643	24566100	24566346	IncFormLen	SkipFormLen	SE	+chr14:24563974-24564054
SE_152520	ENSG00000100889	PCK2	chr14	+	24572368	24572464	NA	NA	24571883	24572099	24572718	24572931	IncFormLen	SkipFormLen	SE	+chr14:24572368-24572464
SE_152650	ENSG00000120509	PDZD11	chrX	-	69509371	69509443	NA	NA	69509104	69509204	69509709	69509795	IncFormLen	SkipFormLen	SE	-chrX:69509371-69509443
SE_152651	ENSG00000120509	PDZD11	chrX	-	69509371	69509443	NA	NA	69509104	69509204	69510253	69510364	IncFormLen	SkipFormLen	SE	-chrX:69509371-69509443
SE_152652	ENSG00000168769	TET2	chr4	+	106111516	106111643	NA	NA	106067449	106068136	106155053	106158508	IncFormLen	SkipFormLen	SE	+chr4:106111516-106111643
SE_152655	ENSG00000168769	TET2	chr4	+	106111516	106111662	NA	NA	106067942	106068136	106155053	106155429	IncFormLen	SkipFormLen	SE	+chr4:106111516-106111662
SE_152667	ENSG00000168769	TET2	chr4	+	106162495	106162586	NA	NA	106155053	106158508	106163990	106164084	IncFormLen	SkipFormLen	SE	+chr4:106162495-106162586
SE_152672	ENSG00000168769	TET2	chr4	+	106164726	106164935	NA	NA	106163990	106164084	106180775	106180926	IncFormLen	SkipFormLen	SE	+chr4:106164726-106164935
SE_152697	ENSG00000138399	FASTKD1	chr2	-	170394522	170394651	NA	NA	170393511	170393850	170396560	170396634	IncFormLen	SkipFormLen	SE	-chr2:170394522-170394651
SE_152734	ENSG00000138399	FASTKD1	chr2	-	170425693	170425762	NA	NA	170419734	170419860	170428162	170428681	IncFormLen	SkipFormLen	SE	-chr2:170425693-170425762
SE_152742	ENSG00000144357	UBR3	chr2	+	170734003	170734147	NA	NA	170732300	170732459	170735034	170735084	IncFormLen	SkipFormLen	SE	+chr2:170734003-170734147
SE_152822	ENSG00000132436	FIGNL1	chr7	-	50515665	50515753	NA	NA	50514678	50514995	50515878	50515987	IncFormLen	SkipFormLen	SE	-chr7:50515665-50515753
SE_152826	ENSG00000132436	FIGNL1	chr7	-	50516815	50517421	NA	NA	50515878	50515987	50517998	50518088	IncFormLen	SkipFormLen	SE	-chr7:50516815-50517421
SE_152828	ENSG00000132436	FIGNL1	chr7	-	50517197	50517421	NA	NA	50515878	50515987	50517998	50518034	IncFormLen	SkipFormLen	SE	-chr7:50517197-50517421
SE_152830	ENSG00000132436	FIGNL1	chr7	-	50517242	50517421	NA	NA	50515878	50515987	50517998	50518034	IncFormLen	SkipFormLen	SE	-chr7:50517242-50517421
SE_152831	ENSG00000132436	FIGNL1	chr7	-	50517253	50517421	NA	NA	50515878	50515987	50517998	50518022	IncFormLen	SkipFormLen	SE	-chr7:50517253-50517421
SE_152833	ENSG00000132436	FIGNL1	chr7	-	50517260	50517421	NA	NA	50515878	50515987	50517998	50518048	IncFormLen	SkipFormLen	SE	-chr7:50517260-50517421
SE_152959	ENSG00000123600	METTL8	chr2	-	172188274	172188377	NA	NA	172182551	172182658	172193962	172194012	IncFormLen	SkipFormLen	SE	-chr2:172188274-172188377
SE_152964	ENSG00000123600	METTL8	chr2	-	172188313	172188377	NA	NA	172182551	172182658	172193962	172194012	IncFormLen	SkipFormLen	SE	-chr2:172188313-172188377
SE_153015	ENSG00000123600	METTL8	chr2	-	172248552	172248707	NA	NA	172216931	172217023	172271112	172271236	IncFormLen	SkipFormLen	SE	-chr2:172248552-172248707
SE_153017	ENSG00000123600	METTL8	chr2	-	172248552	172248707	NA	NA	172216931	172217023	172290392	172290528	IncFormLen	SkipFormLen	SE	-chr2:172248552-172248707
SE_153025	ENSG00000123600	METTL8	chr2	-	172271112	172271236	NA	NA	172216931	172217023	172290392	172290597	IncFormLen	SkipFormLen	SE	-chr2:172271112-172271236
SE_153028	ENSG00000123600	METTL8	chr2	-	172271112	172271236	NA	NA	172248552	172248707	172290392	172290597	IncFormLen	SkipFormLen	SE	-chr2:172271112-172271236
SE_153029	ENSG00000123600	METTL8	chr2	-	172271112	172271236	NA	NA	172248552	172248707	172291183	172291290	IncFormLen	SkipFormLen	SE	-chr2:172271112-172271236
SE_153032	ENSG00000123600	METTL8	chr2	-	172289535	172289729	NA	NA	172248552	172248707	172290392	172290500	IncFormLen	SkipFormLen	SE	-chr2:172289535-172289729
SE_153069	ENSG00000056736	IL17RB	chr3	+	53889320	53889368	NA	NA	53886897	53887024	53890870	53891013	IncFormLen	SkipFormLen	SE	+chr3:53889320-53889368
SE_153144	ENSG00000225205	AC093818.1	chr2	-	173377061	173377246	NA	NA	173360102	173360244	173420816	173421257	IncFormLen	SkipFormLen	SE	-chr2:173377061-173377246
SE_153148	ENSG00000161958	FGF11	chr17	+	7345912	7346111	NA	NA	7345094	7345198	7346394	7346650	IncFormLen	SkipFormLen	SE	+chr17:7345912-7346111
SE_153237	ENSG00000196187	TMEM63A	chr1	-	226054273	226054382	NA	NA	226053596	226053667	226054811	226054863	IncFormLen	SkipFormLen	SE	-chr1:226054273-226054382
SE_153238	ENSG00000196187	TMEM63A	chr1	-	226054273	226054382	NA	NA	226053596	226053667	226055587	226055730	IncFormLen	SkipFormLen	SE	-chr1:226054273-226054382
SE_153289	ENSG00000117322	CR2	chr1	+	207646889	207647066	NA	NA	207646116	207646524	207647145	207647230	IncFormLen	SkipFormLen	SE	+chr1:207646889-207647066
SE_153355	ENSG00000017260	ATP2C1	chr3	+	130613433	130613619	NA	NA	130569626	130569772	130649259	130649370	IncFormLen	SkipFormLen	SE	+chr3:130613433-130613619
SE_153358	ENSG00000017260	ATP2C1	chr3	+	130613433	130613619	NA	NA	130612811	130613181	130649259	130649370	IncFormLen	SkipFormLen	SE	+chr3:130613433-130613619
SE_153359	ENSG00000017260	ATP2C1	chr3	+	130613551	130613619	NA	NA	130612834	130613181	130649259	130649370	IncFormLen	SkipFormLen	SE	+chr3:130613551-130613619
SE_153360	ENSG00000017260	ATP2C1	chr3	+	130613574	130613619	NA	NA	130613025	130613181	130649259	130649370	IncFormLen	SkipFormLen	SE	+chr3:130613574-130613619
SE_153420	ENSG00000017260	ATP2C1	chr3	+	130698092	130698263	NA	NA	130694175	130694332	130699425	130699523	IncFormLen	SkipFormLen	SE	+chr3:130698092-130698263
SE_153449	ENSG00000017260	ATP2C1	chr3	+	130720063	130720158	NA	NA	130718361	130718503	130734995	130735400	IncFormLen	SkipFormLen	SE	+chr3:130720063-130720158
SE_153527	ENSG00000130590	SAMD10	chr20	-	62609597	62609714	NA	NA	62608577	62608759	62610729	62610995	IncFormLen	SkipFormLen	SE	-chr20:62609597-62609714
SE_153528	ENSG00000130590	SAMD10	chr20	-	62609597	62609714	NA	NA	62608577	62608759	62611206	62611337	IncFormLen	SkipFormLen	SE	-chr20:62609597-62609714
SE_153578	ENSG00000178209	PLEC	chr8	-	144996671	145000052	NA	NA	144989320	144996563	145000951	145001050	IncFormLen	SkipFormLen	SE	-chr8:144996671-145000052
SE_153614	ENSG00000115966	ATF2	chr2	-	175957270	175957344	NA	NA	175945387	175945493	175957788	175957995	IncFormLen	SkipFormLen	SE	-chr2:175957270-175957344
SE_153646	ENSG00000115966	ATF2	chr2	-	175986171	175986268	NA	NA	175982978	175983097	175994865	175994933	IncFormLen	SkipFormLen	SE	-chr2:175986171-175986268
SE_153697	ENSG00000185480	PARPBP	chr12	+	102542007	102542241	NA	NA	102517663	102517819	102547646	102547754	IncFormLen	SkipFormLen	SE	+chr12:102542007-102542241
SE_153705	ENSG00000185480	PARPBP	chr12	+	102542012	102542241	NA	NA	102517663	102517819	102547646	102547754	IncFormLen	SkipFormLen	SE	+chr12:102542012-102542241
SE_153730	ENSG00000185480	PARPBP	chr12	+	102558215	102558386	NA	NA	102547646	102547754	102559506	102559661	IncFormLen	SkipFormLen	SE	+chr12:102558215-102558386
SE_153744	ENSG00000185480	PARPBP	chr12	+	102569260	102569444	NA	NA	102559506	102559661	102576326	102576405	IncFormLen	SkipFormLen	SE	+chr12:102569260-102569444
SE_153746	ENSG00000185480	PARPBP	chr12	+	102569260	102569444	NA	NA	102559506	102559661	102589728	102590207	IncFormLen	SkipFormLen	SE	+chr12:102569260-102569444
SE_153750	ENSG00000185480	PARPBP	chr12	+	102572369	102572548	NA	NA	102559506	102559661	102576326	102576405	IncFormLen	SkipFormLen	SE	+chr12:102572369-102572548
SE_153753	ENSG00000185480	PARPBP	chr12	+	102572369	102572548	NA	NA	102569260	102569444	102576326	102576405	IncFormLen	SkipFormLen	SE	+chr12:102572369-102572548
SE_153754	ENSG00000185480	PARPBP	chr12	+	102572369	102572548	NA	NA	102569260	102569444	102589089	102589225	IncFormLen	SkipFormLen	SE	+chr12:102572369-102572548
SE_153755	ENSG00000185480	PARPBP	chr12	+	102572369	102572548	NA	NA	102569260	102569444	102589728	102590207	IncFormLen	SkipFormLen	SE	+chr12:102572369-102572548
SE_153763	ENSG00000185480	PARPBP	chr12	+	102576326	102576405	NA	NA	102559506	102559661	102589728	102591139	IncFormLen	SkipFormLen	SE	+chr12:102576326-102576405
SE_153764	ENSG00000185480	PARPBP	chr12	+	102576326	102576405	NA	NA	102569260	102569444	102589089	102589225	IncFormLen	SkipFormLen	SE	+chr12:102576326-102576405
SE_153770	ENSG00000185480	PARPBP	chr12	+	102589089	102589225	NA	NA	102559506	102559661	102589728	102590207	IncFormLen	SkipFormLen	SE	+chr12:102589089-102589225
SE_153771	ENSG00000185480	PARPBP	chr12	+	102589089	102589225	NA	NA	102569260	102569444	102589728	102590207	IncFormLen	SkipFormLen	SE	+chr12:102589089-102589225
SE_153773	ENSG00000185480	PARPBP	chr12	+	102589089	102589225	NA	NA	102576326	102576405	102589728	102590207	IncFormLen	SkipFormLen	SE	+chr12:102589089-102589225
SE_153802	ENSG00000010030	ETV7	chr6	-	36343647	36343812	NA	NA	36341229	36341355	36353310	36353446	IncFormLen	SkipFormLen	SE	-chr6:36343647-36343812
SE_153803	ENSG00000010030	ETV7	chr6	-	36343647	36343812	NA	NA	36341229	36341355	36355312	36355560	IncFormLen	SkipFormLen	SE	-chr6:36343647-36343812
SE_153805	ENSG00000010030	ETV7	chr6	-	36353310	36353446	NA	NA	36343647	36343812	36355312	36355560	IncFormLen	SkipFormLen	SE	-chr6:36353310-36353446
SE_153874	ENSG00000131373	HACL1	chr3	-	15633106	15633187	NA	NA	15631046	15631119	15637890	15637931	IncFormLen	SkipFormLen	SE	-chr3:15633106-15633187
SE_153971	ENSG00000069424	KCNAB2	chr1	+	6078694	6078895	NA	NA	6052770	6052848	6100576	6100705	IncFormLen	SkipFormLen	SE	+chr1:6078694-6078895
SE_153978	ENSG00000069424	KCNAB2	chr1	+	6101890	6101932	NA	NA	6100576	6100705	6132814	6132850	IncFormLen	SkipFormLen	SE	+chr1:6101890-6101932
SE_154241	ENSG00000100038	TOP3B	chr22	-	22325351	22325433	NA	NA	22324581	22324778	22326248	22326323	IncFormLen	SkipFormLen	SE	-chr22:22325351-22325433
SE_154250	ENSG00000100038	TOP3B	chr22	-	22330276	22330559	NA	NA	22330011	22330179	22337126	22337190	IncFormLen	SkipFormLen	SE	-chr22:22330276-22330559
SE_154254	ENSG00000100038	TOP3B	chr22	-	22330352	22330559	NA	NA	22330011	22330179	22337126	22337184	IncFormLen	SkipFormLen	SE	-chr22:22330352-22330559
SE_154255	ENSG00000100038	TOP3B	chr22	-	22336810	22336846	NA	NA	22330011	22330179	22337126	22337163	IncFormLen	SkipFormLen	SE	-chr22:22336810-22336846
SE_154258	ENSG00000147140	NONO	chrX	+	70504246	70504256	NA	NA	70503521	70503571	70510478	70510641	IncFormLen	SkipFormLen	SE	+chrX:70504246-70504256
SE_154264	ENSG00000147140	NONO	chrX	+	70504833	70504947	NA	NA	70503439	70503571	70510478	70510641	IncFormLen	SkipFormLen	SE	+chrX:70504833-70504947
SE_154350	ENSG00000223960	AC009948.5	chr2	+	179291092	179291232	NA	NA	179278671	179278840	179295421	179295616	IncFormLen	SkipFormLen	SE	+chr2:179291092-179291232
SE_154354	ENSG00000223960	AC009948.5	chr2	+	179291092	179291388	NA	NA	179278720	179278840	179295421	179295616	IncFormLen	SkipFormLen	SE	+chr2:179291092-179291388
SE_154358	ENSG00000223960	AC009948.5	chr2	+	179291092	179291430	NA	NA	179278749	179278840	179295421	179295616	IncFormLen	SkipFormLen	SE	+chr2:179291092-179291430
SE_154416	ENSG00000174606	ANGEL2	chr1	-	213174127	213174254	NA	NA	213173667	213173725	213178374	213178796	IncFormLen	SkipFormLen	SE	-chr1:213174127-213174254
SE_154434	ENSG00000174606	ANGEL2	chr1	-	213186434	213186760	NA	NA	213181551	213181808	213188954	213189168	IncFormLen	SkipFormLen	SE	-chr1:213186434-213186760
SE_154440	ENSG00000116095	PLEKHA3	chr2	+	179353694	179353741	NA	NA	179350367	179350484	179355385	179355541	IncFormLen	SkipFormLen	SE	+chr2:179353694-179353741
SE_154454	ENSG00000237298	TTN-AS1	chr2	+	179396040	179396305	NA	NA	179387893	179388363	179400458	179400555	IncFormLen	SkipFormLen	SE	+chr2:179396040-179396305
SE_154632	ENSG00000187231	SESTD1	chr2	-	179988441	179988556	NA	NA	179986496	179986656	179989090	179989194	IncFormLen	SkipFormLen	SE	-chr2:179988441-179988556
SE_154753	ENSG00000138434	SSFA2	chr2	+	182785323	182785389	NA	NA	182784022	182784173	182786674	182787139	IncFormLen	SkipFormLen	SE	+chr2:182785323-182785389
SE_154755	ENSG00000138434	SSFA2	chr2	+	182792887	182792926	NA	NA	182786674	182787139	182794287	182794404	IncFormLen	SkipFormLen	SE	+chr2:182792887-182792926
SE_154756	ENSG00000138434	SSFA2	chr2	+	182792887	182793005	NA	NA	182786674	182787139	182794287	182794511	IncFormLen	SkipFormLen	SE	+chr2:182792887-182793005
SE_154757	ENSG00000122550	KLHL7	chr7	+	23157452	23157583	NA	NA	23145352	23145765	23163395	23163498	IncFormLen	SkipFormLen	SE	+chr7:23157452-23157583
SE_154785	ENSG00000087266	SH3BP2	chr4	+	2825121	2825296	NA	NA	2824661	2824764	2826339	2826457	IncFormLen	SkipFormLen	SE	+chr4:2825121-2825296
SE_154798	ENSG00000087266	SH3BP2	chr4	+	2833649	2833705	NA	NA	2833297	2833406	2834057	2834139	IncFormLen	SkipFormLen	SE	+chr4:2833649-2833705
SE_154872	ENSG00000077232	DNAJC10	chr2	+	183600975	183601113	NA	NA	183595756	183595834	183604271	183604436	IncFormLen	SkipFormLen	SE	+chr2:183600975-183601113
SE_154875	ENSG00000077232	DNAJC10	chr2	+	183600975	183601113	NA	NA	183597225	183597269	183605025	183605115	IncFormLen	SkipFormLen	SE	+chr2:183600975-183601113
SE_154879	ENSG00000077232	DNAJC10	chr2	+	183604271	183604436	NA	NA	183600975	183601113	183605025	183605111	IncFormLen	SkipFormLen	SE	+chr2:183604271-183604436
SE_154907	ENSG00000182484	WASH6P	chrX	+	155252363	155252499	NA	NA	155251978	155252124	155252676	155252874	IncFormLen	SkipFormLen	SE	+chrX:155252363-155252499
SE_154923	ENSG00000010310	GIPR	chr19	+	46174542	46174650	NA	NA	46173892	46173992	46176108	46176212	IncFormLen	SkipFormLen	SE	+chr19:46174542-46174650
SE_155078	ENSG00000152795	HNRNPDL	chr4	-	83346715	83346820	NA	NA	83345781	83346036	83347189	83347282	IncFormLen	SkipFormLen	SE	-chr4:83346715-83346820
SE_155221	ENSG00000154589	LY96	chr8	+	74917030	74917120	NA	NA	74903586	74903789	74922235	74922364	IncFormLen	SkipFormLen	SE	+chr8:74917030-74917120
SE_155363	ENSG00000128694	OSGEPL1	chr2	-	190627410	190627670	NA	NA	190626145	190626386	190627890	190627953	IncFormLen	SkipFormLen	SE	-chr2:190627410-190627670
SE_155384	ENSG00000177311	ZBTB38	chr3	+	141106282	141106729	NA	NA	141105720	141105779	141122768	141122858	IncFormLen	SkipFormLen	SE	+chr3:141106282-141106729
SE_155389	ENSG00000177311	ZBTB38	chr3	+	141115100	141115345	NA	NA	141105713	141105779	141122768	141122873	IncFormLen	SkipFormLen	SE	+chr3:141115100-141115345
SE_155414	ENSG00000177311	ZBTB38	chr3	+	141157084	141157207	NA	NA	141122768	141122873	141161230	141161512	IncFormLen	SkipFormLen	SE	+chr3:141157084-141157207
SE_155419	ENSG00000177311	ZBTB38	chr3	+	141157109	141157207	NA	NA	141122768	141122873	141161230	141161555	IncFormLen	SkipFormLen	SE	+chr3:141157109-141157207
SE_155434	ENSG00000111266	DUSP16	chr12	-	12653452	12653616	NA	NA	12639961	12640121	12672795	12672934	IncFormLen	SkipFormLen	SE	-chr12:12653452-12653616
SE_155441	ENSG00000111266	DUSP16	chr12	-	12707469	12707593	NA	NA	12674014	12674397	12713933	12714011	IncFormLen	SkipFormLen	SE	-chr12:12707469-12707593
SE_155442	ENSG00000111266	DUSP16	chr12	-	12707469	12707593	NA	NA	12674014	12674397	12715050	12715317	IncFormLen	SkipFormLen	SE	-chr12:12707469-12707593
SE_155447	ENSG00000037042	TUBG2	chr17	+	40814990	40815070	NA	NA	40812656	40812725	40815394	40815521	IncFormLen	SkipFormLen	SE	+chr17:40814990-40815070
SE_155457	ENSG00000128699	ORMDL1	chr2	-	190647739	190647849	NA	NA	190647147	190647328	190648994	190649097	IncFormLen	SkipFormLen	SE	-chr2:190647739-190647849
SE_155464	ENSG00000239213	RP11-85F14.5	chr3	-	136577359	136577445	NA	NA	136565369	136565428	136580588	136580891	IncFormLen	SkipFormLen	SE	-chr3:136577359-136577445
SE_155531	ENSG00000115415	STAT1	chr2	-	191875092	191875175	NA	NA	191874601	191874730	191878743	191878923	IncFormLen	SkipFormLen	SE	-chr2:191875092-191875175
SE_155543	ENSG00000173559	NABP1	chr2	+	192547217	192547321	NA	NA	192546671	192546743	192548454	192548530	IncFormLen	SkipFormLen	SE	+chr2:192547217-192547321
SE_155554	ENSG00000165915	SLC39A13	chr11	+	47434950	47435058	NA	NA	47433852	47434018	47435147	47435237	IncFormLen	SkipFormLen	SE	+chr11:47434950-47435058
SE_155831	ENSG00000177410	ZFAS1	chr20	+	47897021	47897107	NA	NA	47895640	47895745	47905581	47905797	IncFormLen	SkipFormLen	SE	+chr20:47897021-47897107
SE_155835	ENSG00000177410	ZFAS1	chr20	+	47897439	47897501	NA	NA	47895640	47895745	47905581	47905797	IncFormLen	SkipFormLen	SE	+chr20:47897439-47897501
SE_155837	ENSG00000177410	ZFAS1	chr20	+	47897439	47897501	NA	NA	47897021	47897107	47905581	47905797	IncFormLen	SkipFormLen	SE	+chr20:47897439-47897501
SE_155854	ENSG00000099875	MKNK2	chr19	-	2039629	2039855	NA	NA	2037630	2037828	2040132	2040176	IncFormLen	SkipFormLen	SE	-chr19:2039629-2039855
SE_155928	ENSG00000099875	MKNK2	chr19	-	2046365	2046467	NA	NA	2043501	2043581	2050799	2050852	IncFormLen	SkipFormLen	SE	-chr19:2046365-2046467
SE_155944	ENSG00000166526	ZNF3	chr7	-	99674851	99675056	NA	NA	99673164	99673253	99677158	99677279	IncFormLen	SkipFormLen	SE	-chr7:99674851-99675056
SE_155951	ENSG00000166526	ZNF3	chr7	-	99674925	99675056	NA	NA	99672852	99673253	99679257	99679334	IncFormLen	SkipFormLen	SE	-chr7:99674925-99675056
SE_155953	ENSG00000166526	ZNF3	chr7	-	99677158	99677195	NA	NA	99674925	99675056	99679257	99679332	IncFormLen	SkipFormLen	SE	-chr7:99677158-99677195
SE_155956	ENSG00000166526	ZNF3	chr7	-	99677158	99677279	NA	NA	99673164	99673253	99679257	99679326	IncFormLen	SkipFormLen	SE	-chr7:99677158-99677279
SE_155958	ENSG00000166526	ZNF3	chr7	-	99677158	99677279	NA	NA	99674640	99675056	99679257	99679326	IncFormLen	SkipFormLen	SE	-chr7:99677158-99677279
SE_155960	ENSG00000166526	ZNF3	chr7	-	99677162	99677279	NA	NA	99673164	99673253	99679257	99679371	IncFormLen	SkipFormLen	SE	-chr7:99677162-99677279
SE_155961	ENSG00000166526	ZNF3	chr7	-	99677162	99677279	NA	NA	99674925	99675056	99679257	99679371	IncFormLen	SkipFormLen	SE	-chr7:99677162-99677279
SE_156046	ENSG00000196141	SPATS2L	chr2	+	201248589	201248740	NA	NA	201194153	201194203	201253945	201254006	IncFormLen	SkipFormLen	SE	+chr2:201248589-201248740
SE_156074	ENSG00000196141	SPATS2L	chr2	+	201303844	201304051	NA	NA	201283972	201284219	201305371	201305507	IncFormLen	SkipFormLen	SE	+chr2:201303844-201304051
SE_156107	ENSG00000179583	CIITA	chr16	+	10995654	10996041	NA	NA	10995370	10995415	10996514	10996579	IncFormLen	SkipFormLen	SE	+chr16:10995654-10996041
SE_156111	ENSG00000179583	CIITA	chr16	+	10995894	10996041	NA	NA	10995370	10995415	10996514	10996658	IncFormLen	SkipFormLen	SE	+chr16:10995894-10996041
SE_156340	ENSG00000214013	GANC	chr15	+	42573114	42573331	NA	NA	42570679	42570788	42575808	42576587	IncFormLen	SkipFormLen	SE	+chr15:42573114-42573331
SE_156341	ENSG00000214013	GANC	chr15	+	42573114	42573331	NA	NA	42570679	42570788	42579888	42580016	IncFormLen	SkipFormLen	SE	+chr15:42573114-42573331
SE_156355	ENSG00000214013	GANC	chr15	+	42621503	42621647	NA	NA	42619560	42619640	42622773	42622870	IncFormLen	SkipFormLen	SE	+chr15:42621503-42621647
SE_156370	ENSG00000121741	ZMYM2	chr13	+	20544164	20544211	NA	NA	20534097	20534166	20567202	20568059	IncFormLen	SkipFormLen	SE	+chr13:20544164-20544211
SE_156450	ENSG00000170632	ARMC10	chr7	+	102716223	102716328	NA	NA	102715327	102715858	102724128	102724277	IncFormLen	SkipFormLen	SE	+chr7:102716223-102716328
SE_156467	ENSG00000170632	ARMC10	chr7	+	102727315	102727384	NA	NA	102727076	102727211	102737723	102737795	IncFormLen	SkipFormLen	SE	+chr7:102727315-102727384
SE_156471	ENSG00000170632	ARMC10	chr7	+	102732923	102733100	NA	NA	102727076	102727211	102737723	102737795	IncFormLen	SkipFormLen	SE	+chr7:102732923-102733100
SE_156606	ENSG00000119777	TMEM214	chr2	+	27260657	27260760	NA	NA	27260428	27260570	27261013	27261105	IncFormLen	SkipFormLen	SE	+chr2:27260657-27260760
SE_156651	ENSG00000147231	CXorf57	chrX	+	105882756	105882917	NA	NA	105880989	105881024	105883781	105883951	IncFormLen	SkipFormLen	SE	+chrX:105882756-105882917
SE_156675	ENSG00000117335	CD46	chr1	+	207940951	207940996	NA	NA	207940357	207940540	207941123	207941168	IncFormLen	SkipFormLen	SE	+chr1:207940951-207940996
SE_156678	ENSG00000117335	CD46	chr1	+	207941123	207941168	NA	NA	207940357	207940540	207943665	207943707	IncFormLen	SkipFormLen	SE	+chr1:207941123-207941168
SE_156710	ENSG00000117335	CD46	chr1	+	207963597	207963690	NA	NA	207958963	207959027	207966863	207967218	IncFormLen	SkipFormLen	SE	+chr1:207963597-207963690
SE_156719	ENSG00000119685	TTLL5	chr14	+	76203908	76203950	NA	NA	76201537	76201632	76211437	76211551	IncFormLen	SkipFormLen	SE	+chr14:76203908-76203950
